Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
292802033959,292802306836,272877,MPI_Barrier,105,105,,0,,,,,
292802063295,292802306526,243231,MPI_Barrier,106,106,,1,,,,,
292802257224,292802306589,49365,MPI_Barrier,107,107,,2,,,,,
292802314956,292802321198,6242,MPI_Barrier,106,106,,1,,,,,
292802315596,292802321256,5660,MPI_Barrier,107,107,,2,,,,,
292802316023,292802321362,5339,MPI_Barrier,105,105,,0,,,,,
292802316300,292802321773,5473,MPI_Barrier,108,108,,3,,,,,
292802344405,292802345918,1513,MPI_Irecv,106,106,0,1,3,,4.000,,
292802346515,292802347013,498,MPI_Irecv,106,106,0,1,0,,4.000,,
292802347583,292802349068,1485,MPI_Irecv,105,105,0,0,2,,4.000,,
292802349173,292802350985,1812,MPI_Irecv,107,107,0,2,0,,4.000,,
292802349560,292802350238,678,MPI_Irecv,105,105,0,0,1,,4.000,,
292802351717,292802352407,690,MPI_Irecv,107,107,0,2,3,,4.000,,
292802353522,292802355219,1697,MPI_Irecv,108,108,0,3,1,,4.000,,
292802355786,292802356569,783,MPI_Irecv,108,108,0,3,2,,4.000,,
292802408223,292802430822,22599,MPI_Isend,106,106,0,1,3,,4.000,,
292802418567,292802439512,20945,MPI_Isend,107,107,0,2,0,,4.000,,
292802421950,292802446343,24393,MPI_Isend,108,108,0,3,1,,4.000,,
292802428128,292802453739,25611,MPI_Isend,105,105,0,0,2,,4.000,,
292802432194,292802437448,5254,MPI_Isend,106,106,0,1,0,,4.000,,
292802438668,292802547903,109235,MPI_Waitall,106,106,,1,,,,,
292802440764,292802458017,17253,MPI_Isend,107,107,0,2,3,,4.000,,
292802447462,292802461852,14390,MPI_Isend,108,108,0,3,2,,4.000,,
292802454733,292802461730,6997,MPI_Isend,105,105,0,0,1,,4.000,,
292802459950,292802566641,106691,MPI_Waitall,107,107,,2,,,,,
292802463036,292802561809,98773,MPI_Waitall,105,105,,0,,,,,
292802463306,292802563035,99729,MPI_Waitall,108,108,,3,,,,,
292802548657,292802561167,12510,MPI_Waitall,106,106,,1,,,,,
292802562585,292802566700,4115,MPI_Waitall,105,105,,0,,,,,
292802566235,292802568230,1995,MPI_Waitall,108,108,,3,,,,,
292802567629,292802569006,1377,MPI_Waitall,107,107,,2,,,,,
292802612488,292802613364,876,MPI_Irecv,106,106,0,1,3,,4.000,,
292802613850,292802614075,225,MPI_Irecv,106,106,0,1,0,,4.000,,
292802615319,292802616321,1002,MPI_Irecv,108,108,0,3,1,,4.000,,
292802616869,292802617185,316,MPI_Irecv,108,108,0,3,2,,4.000,,
292802629169,292802632826,3657,MPI_Irecv,105,105,0,0,2,,4.000,,
292802629279,292802632674,3395,MPI_Irecv,107,107,0,2,0,,4.000,,
292802633288,292802633498,210,MPI_Irecv,107,107,0,2,3,,4.000,,
292802633654,292802634059,405,MPI_Irecv,105,105,0,0,1,,4.000,,
292809779082,292809793696,14614,MPI_Isend,105,105,0,0,2,,4.000,,
292809779612,292809793960,14348,MPI_Isend,106,106,0,1,3,,4.000,,
292809792618,292809804143,11525,MPI_Isend,108,108,0,3,1,,4.000,,
292809793776,292809801323,7547,MPI_Isend,107,107,0,2,0,,4.000,,
292809794614,292809801158,6544,MPI_Isend,105,105,0,0,1,,4.000,,
292809794749,292809800188,5439,MPI_Isend,106,106,0,1,0,,4.000,,
292809801050,292809861390,60340,MPI_Waitall,106,106,,1,,,,,
292809801997,292809805603,3606,MPI_Isend,107,107,0,2,3,,4.000,,
292809802042,292809856628,54586,MPI_Waitall,105,105,,0,,,,,
292809804732,292809808627,3895,MPI_Isend,108,108,0,3,2,,4.000,,
292809806222,292809862510,56288,MPI_Waitall,107,107,,2,,,,,
292809809090,292809858568,49478,MPI_Waitall,108,108,,3,,,,,
292809857245,292809860166,2921,MPI_Waitall,105,105,,0,,,,,
292809859135,292809861748,2613,MPI_Waitall,108,108,,3,,,,,
292809862165,292809863195,1030,MPI_Waitall,106,106,,1,,,,,
292809863088,292809866776,3688,MPI_Waitall,107,107,,2,,,,,
292809904836,292809905653,817,MPI_Irecv,108,108,0,3,1,,4.000,,
292809906139,292809906317,178,MPI_Irecv,108,108,0,3,2,,4.000,,
292809907594,292809908432,838,MPI_Irecv,106,106,0,1,3,,4.000,,
292809909162,292809909524,362,MPI_Irecv,106,106,0,1,0,,4.000,,
292809923265,292809924052,787,MPI_Irecv,105,105,0,0,2,,4.000,,
292809924244,292809925252,1008,MPI_Irecv,107,107,0,2,0,,4.000,,
292809924519,292809924722,203,MPI_Irecv,105,105,0,0,1,,4.000,,
292809926184,292809926571,387,MPI_Irecv,107,107,0,2,3,,4.000,,
292813737091,292813745326,8235,MPI_Isend,108,108,0,3,1,,4.000,,
292813741379,292813747219,5840,MPI_Isend,105,105,0,0,2,,4.000,,
292813744937,292813757909,12972,MPI_Isend,107,107,0,2,0,,4.000,,
292813744940,292813754855,9915,MPI_Isend,106,106,0,1,3,,4.000,,
292813746008,292813752288,6280,MPI_Isend,108,108,0,3,2,,4.000,,
292813747545,292813755183,7638,MPI_Isend,105,105,0,0,1,,4.000,,
292813752999,292813808967,55968,MPI_Waitall,108,108,,3,,,,,
292813755849,292813763392,7543,MPI_Isend,106,106,0,1,0,,4.000,,
292813756126,292813815393,59267,MPI_Waitall,105,105,,0,,,,,
292813758836,292813766466,7630,MPI_Isend,107,107,0,2,3,,4.000,,
292813764765,292813819679,54914,MPI_Waitall,106,106,,1,,,,,
292813767672,292813830425,62753,MPI_Waitall,107,107,,2,,,,,
292813809768,292813829942,20174,MPI_Waitall,108,108,,3,,,,,
292813816280,292813818702,2422,MPI_Waitall,105,105,,0,,,,,
292813822740,292813824192,1452,MPI_Waitall,106,106,,1,,,,,
292813831237,292813831952,715,MPI_Waitall,107,107,,2,,,,,
292813870266,292813871298,1032,MPI_Irecv,106,106,0,1,3,,4.000,,
292813871634,292813871849,215,MPI_Irecv,106,106,0,1,0,,4.000,,
292813874335,292813875128,793,MPI_Irecv,108,108,0,3,1,,4.000,,
292813875562,292813875719,157,MPI_Irecv,108,108,0,3,2,,4.000,,
292813877192,292813880723,3531,MPI_Irecv,105,105,0,0,2,,4.000,,
